Group Name,Site Name,DC Voltage,Battery Bank Current,Temperature,Power Source,Power State,Solar Source Voltage,Solar Source Current,AC Phase A Voltage,AC Phase B Voltage,AC Phase C Voltage,AC Phase A Current,AC Phase B Current,AC Phase C Current,Total Current,Power,Battery Charged Power,Date Time
FLM-North-2,IBJ001,49.2,-82.1,47,Batt.,49.2,0.0,0.0,0,0,0,0,0,0,0,4039.32,4039.32,2022-03-01 00:05:50.003602
FLM-North-2,IBJ001,49.1,-83.6,47,Batt.,49.1,0.0,0.0,0,0,0,0,0,0,0,4104.76,4104.76,2022-03-01 00:05:51.003602
FLM-North-2,IBJ001,49.0,-82.5,47,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,4042.5,4042.5,2022-03-01 00:05:52.003602
FLM-North-2,IBJ001,49.0,-81.8,47,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,4008.2,4008.2,2022-03-01 00:05:53.003602
FLM-North-2,IBJ001,48.9,-82.1,47,Batt.,48.9,0.0,0.0,0,0,0,0,0,0,0,4014.69,4014.69,2022-03-01 00:05:54.003602
FLM-North-2,IBJ001,48.9,-81.9,47,Batt.,48.9,0.0,0.0,0,0,0,0,0,0,0,4004.91,4004.91,2022-03-01 00:05:55.003602
FLM-North-2,IBJ001,48.7,-84.7,47,Batt.,48.7,0.0,0.0,0,0,0,0,0,0,0,4124.89,4124.89,2022-03-01 00:05:56.003602
FLM-North-2,IBJ001,48.6,-82.2,47,Batt.,48.6,0.0,0.0,0,0,0,0,0,0,0,3994.92,3994.92,2022-03-01 00:05:57.003602
FLM-North-2,IBJ001,48.6,-80.2,47,Batt.,48.6,0.0,0.0,0,0,0,0,0,0,0,3897.72,3897.72,2022-03-01 00:05:58.003602
FLM-North-2,IBJ001,48.5,-86.5,47,Batt.,48.5,0.0,0.0,0,0,0,0,0,0,0,4195.25,4195.25,2022-03-01 00:05:59.003602
FLM-North-2,IBJ001,55.4,117.7,47,Mains,55.2,0.0,0.0,232,229,244,18,18,9,45,10494.0,6520.58,2022-03-01 00:06:00.003602
FLM-North-2,IBJ001,55.4,116.1,47,Mains,55.2,0.0,0.0,207,195,204,20,21,10,51,10275.0,6431.94,2022-03-01 00:06:01.003602
FLM-North-2,IBJ001,55.5,115.5,48,Mains,55.3,0.0,0.0,218,187,202,19,23,11,53,10665.0,6410.25,2022-03-01 00:06:02.003602
FLM-North-2,IBJ001,55.8,119.0,49,Mains,55.6,0.0,0.0,216,179,199,20,25,11,56,10984.0,6640.2,2022-03-01 00:06:03.003602
FLM-North-2,IBJ001,56.0,117.3,49,Mains,55.8,0.0,0.0,216,178,198,20,25,11,56,10948.0,6568.8,2022-03-01 00:06:04.003602
FLM-North-2,IBJ001,56.1,115.5,50,Mains,56.0,0.0,0.0,217,178,199,19,24,11,54,10584.0,6479.55,2022-03-01 00:06:05.003602
FLM-North-2,IBJ001,56.4,118.3,50,Mains,56.3,0.0,0.0,216,177,200,20,25,11,56,10945.0,6672.12,2022-03-01 00:06:06.003602
FLM-North-2,IBJ001,56.4,110.5,51,Mains,56.3,0.0,0.0,216,179,197,19,24,11,54,10567.0,6232.2,2022-03-01 00:06:07.003602
FLM-North-2,IBJ001,56.4,105.6,51,Mains,56.3,0.0,0.0,215,181,197,19,23,10,52,10218.0,5955.84,2022-03-01 00:06:08.003602
FLM-North-2,IBJ001,56.4,98.9,51,Mains,56.3,0.0,0.0,216,183,198,18,21,10,49,9711.0,5577.96,2022-03-01 00:06:09.003602
FLM-North-2,IBJ001,56.4,92.7,51,Mains,56.3,0.0,0.0,216,188,202,17,20,9,46,9250.0,5228.28,2022-03-01 00:06:10.003602
FLM-North-2,IBJ001,56.4,88.2,51,Mains,56.3,0.0,0.0,217,189,203,16,19,9,44,8890.0,4974.48,2022-03-01 00:06:11.003602
FLM-North-2,IBJ001,56.4,82.6,51,Mains,56.3,0.0,0.0,224,196,208,15,17,8,40,8356.0,4658.64,2022-03-01 00:06:12.003602
FLM-North-2,IBJ001,56.4,79.5,51,Mains,56.3,0.0,0.0,221,195,204,15,17,8,40,8262.0,4483.8,2022-03-01 00:06:13.003602
FLM-North-2,IBJ001,50.1,-78.3,50,Batt.,50.1,0.0,0.0,0,0,0,0,0,0,0,3922.83,3922.83,2022-03-01 00:06:14.003602
FLM-North-2,IBJ001,50.1,-75.7,50,Batt.,50.1,0.0,0.0,0,0,0,0,0,0,0,3792.57,3792.57,2022-03-01 00:06:15.003602
FLM-North-2,IBJ001,49.9,-77.4,49,Batt.,49.9,0.0,0.0,0,0,0,0,0,0,0,3862.26,3862.26,2022-03-01 00:06:16.003602
FLM-North-2,IBJ001,49.8,-78.8,49,Batt.,49.9,0.0,0.0,0,0,0,0,0,0,0,3924.24,3924.24,2022-03-01 00:06:17.003602
FLM-North-2,IBJ001,56.5,96.6,48,Mains,56.3,0.0,0.0,232,229,244,16,16,8,40,9328.0,5457.9,2022-03-01 00:06:18.003602
FLM-North-2,IBJ001,56.5,86.1,48,Mains,56.3,0.0,0.0,231,228,243,15,15,7,37,8586.0,4864.65,2022-03-01 00:06:19.003602
FLM-North-2,IBJ001,56.5,81.5,48,Mains,56.3,0.0,0.0,232,229,242,15,15,7,37,8609.0,4604.75,2022-03-01 00:06:20.003602
FLM-North-2,IBJ001,56.5,75.0,49,Mains,56.3,0.0,0.0,230,230,242,14,14,7,35,8134.0,4237.5,2022-03-01 00:06:21.003602
FLM-North-2,IBJ001,56.5,71.2,49,Mains,56.3,0.0,0.0,231,229,241,14,14,7,35,8127.0,4022.8,2022-03-01 00:06:22.003602
FLM-North-2,IBJ001,56.5,68.3,49,Mains,56.3,0.0,0.0,231,230,241,14,14,7,35,8141.0,3858.95,2022-03-01 00:06:23.003602
FLM-North-2,IBJ001,56.5,63.4,49,Mains,56.3,0.0,0.0,231,229,240,13,13,6,32,7420.0,3582.1,2022-03-01 00:06:24.003602
FLM-North-2,IBJ001,56.5,59.3,49,Mains,56.3,0.0,0.0,231,229,243,12,12,6,30,6978.0,3350.45,2022-03-01 00:06:25.003602
FLM-North-2,IBJ001,56.5,56.4,49,Mains,56.3,0.0,0.0,231,230,242,12,12,6,30,6984.0,3186.6,2022-03-01 00:06:26.003602
FLM-North-2,IBJ001,56.5,52.8,49,Mains,56.3,0.0,0.0,233,229,242,12,12,6,30,6996.0,2983.2,2022-03-01 00:06:27.003602
FLM-North-2,IBJ001,56.5,49.6,49,Mains,56.4,0.0,0.0,231,229,242,12,12,6,30,6972.0,2802.4,2022-03-01 00:06:28.003602
FLM-North-2,IBJ001,51.3,-82.2,48,Batt.,51.3,0.0,0.0,0,0,0,0,0,0,0,4216.86,4216.86,2022-03-01 00:06:29.003602
FLM-North-2,IBJ001,50.2,-75.8,48,Batt.,50.2,0.0,0.0,0,0,0,0,0,0,0,3805.16,3805.16,2022-03-01 00:06:30.003602
FLM-North-2,IBJ001,50.0,-78.0,47,Batt.,50.0,0.0,0.0,0,0,0,0,0,0,0,3900.0,3900.0,2022-03-01 00:06:31.003602
FLM-North-2,IBJ001,49.9,-81.3,47,Batt.,49.9,0.0,0.0,0,0,0,0,0,0,0,4056.87,4056.87,2022-03-01 00:06:32.003602
FLM-North-2,IBJ001,49.9,-76.4,47,Batt.,49.8,0.0,0.0,0,0,0,0,0,0,0,3812.36,3812.36,2022-03-01 00:06:33.003602
FLM-North-2,IBJ001,49.8,-76.3,46,Batt.,49.8,0.0,0.0,0,0,0,0,0,0,0,3799.74,3799.74,2022-03-01 00:06:34.003602
FLM-North-2,IBJ001,49.8,-72.3,46,Batt.,49.8,0.0,0.0,0,0,0,0,0,0,0,3600.54,3600.54,2022-03-01 00:06:35.003602
FLM-North-2,IBJ001,49.7,-75.4,46,Batt.,49.7,0.0,0.0,0,0,0,0,0,0,0,3747.38,3747.38,2022-03-01 00:06:36.003602
FLM-North-2,IBJ001,49.6,-72.8,45,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,3610.88,3610.88,2022-03-01 00:06:37.003602
FLM-North-2,IBJ001,49.6,-75.9,45,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,3764.64,3764.64,2022-03-01 00:06:38.003602
FLM-North-2,IBJ001,49.5,-74.3,45,Batt.,49.5,0.0,0.0,0,0,0,0,0,0,0,3677.85,3677.85,2022-03-01 00:06:39.003602
FLM-North-2,IBJ001,49.5,-72.4,45,Batt.,49.4,0.0,0.0,0,0,0,0,0,0,0,3583.8,3583.8,2022-03-01 00:06:40.003602
FLM-North-2,IBJ001,49.3,-75.6,44,Batt.,49.3,0.0,0.0,0,0,0,0,0,0,0,3727.08,3727.08,2022-03-01 00:06:41.003602
FLM-North-2,IBJ001,49.2,-79.8,44,Batt.,49.2,0.0,0.0,0,0,0,0,0,0,0,3926.16,3926.16,2022-03-01 00:06:42.003602
FLM-North-2,IBJ001,49.2,-76.1,44,Batt.,49.2,0.0,0.0,0,0,0,0,0,0,0,3744.12,3744.12,2022-03-01 00:06:43.003602
FLM-North-2,IBJ001,49.1,-77.2,44,Batt.,49.1,0.0,0.0,0,0,0,0,0,0,0,3790.52,3790.52,2022-03-01 00:06:44.003602
FLM-North-2,IBJ001,49.0,-76.5,43,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,3748.5,3748.5,2022-03-01 00:06:45.003602
FLM-North-2,IBJ001,49.0,-75.2,43,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,3684.8,3684.8,2022-03-01 00:06:46.003602
FLM-North-2,IBJ001,48.9,-80.2,42,Batt.,48.9,0.0,0.0,0,0,0,0,0,0,0,3921.78,3921.78,2022-03-01 00:06:47.003602
FLM-North-2,IBJ001,48.9,-79.3,42,Batt.,48.9,0.0,0.0,0,0,0,0,0,0,0,3877.77,3877.77,2022-03-01 00:06:48.003602
FLM-North-2,IBJ001,55.4,118.6,42,Mains,55.2,0.0,0.0,230,193,219,18,22,10,50,10576.0,6570.44,2022-03-01 00:06:49.003602
FLM-North-2,IBJ001,55.4,116.0,42,Mains,55.3,0.0,0.0,227,189,217,18,22,10,50,10414.0,6426.4,2022-03-01 00:06:50.003602
FLM-North-2,IBJ001,55.7,117.6,42,Mains,55.5,0.0,0.0,228,190,218,18,23,10,51,10654.0,6550.32,2022-03-01 00:06:51.003602
FLM-North-2,IBJ001,55.9,116.9,42,Mains,55.7,0.0,0.0,227,188,216,18,23,10,51,10570.0,6534.71,2022-03-01 00:06:52.003602
FLM-North-2,IBJ001,56.1,116.7,42,Mains,55.9,0.0,0.0,227,188,217,18,22,10,50,10392.0,6546.87,2022-03-01 00:06:53.003602
FLM-North-2,IBJ001,56.3,117.2,42,Mains,56.1,0.0,0.0,229,190,217,18,22,9,49,10255.0,6598.36,2022-03-01 00:06:54.003602
FLM-North-2,IBJ001,56.4,111.5,42,Mains,56.2,0.0,0.0,228,194,217,17,20,9,46,9709.0,6288.6,2022-03-01 00:06:55.003602
FLM-North-2,IBJ001,56.4,105.7,42,Mains,56.3,0.0,0.0,226,194,217,16,20,9,45,9449.0,5961.48,2022-03-01 00:06:56.003602
FLM-North-2,IBJ001,56.4,97.1,42,Mains,56.3,0.0,0.0,230,197,219,15,18,8,41,8748.0,5476.44,2022-03-01 00:06:57.003602
FLM-North-2,IBJ001,56.4,92.5,42,Mains,56.3,0.0,0.0,231,201,223,15,17,8,40,8666.0,5217.0,2022-03-01 00:06:58.003602
FLM-North-2,IBJ001,56.2,78.3,42,Mains,56.1,0.0,0.0,230,226,216,15,18,8,41,9246.0,4400.46,2022-03-01 00:06:59.003602
FLM-North-2,IBJ001,56.4,80.0,42,Mains,56.3,0.0,0.0,235,228,250,14,15,7,36,8460.0,4512.0,2022-03-01 00:07:00.003602
FLM-North-2,IBJ001,56.4,74.3,41,Mains,56.3,0.0,0.0,234,229,249,13,14,6,33,7742.0,4190.52,2022-03-01 00:07:01.003602
FLM-North-2,IBJ001,56.4,70.5,41,Mains,56.3,0.0,0.0,232,229,243,13,13,6,32,7451.0,3976.2,2022-03-01 00:07:02.003602
FLM-North-2,IBJ001,56.4,64.9,41,Mains,56.3,0.0,0.0,233,229,248,12,13,6,31,7261.0,3660.36,2022-03-01 00:07:03.003602
FLM-North-2,IBJ001,56.4,61.6,41,Mains,56.3,0.0,0.0,235,229,248,12,12,6,30,7056.0,3474.24,2022-03-01 00:07:04.003602
FLM-North-2,IBJ001,56.4,56.3,40,Mains,56.3,0.0,0.0,235,229,248,12,12,6,30,7056.0,3175.32,2022-03-01 00:07:05.003602
FLM-North-2,IBJ001,56.4,53.7,40,Mains,56.3,0.0,0.0,233,229,247,11,12,6,29,6793.0,3028.68,2022-03-01 00:07:06.003602
FLM-North-2,IBJ001,56.4,50.6,39,Mains,56.3,0.0,0.0,233,229,248,12,12,6,30,7032.0,2853.84,2022-03-01 00:07:07.003602
FLM-North-2,IBJ001,56.4,48.8,39,Mains,56.3,0.0,0.0,234,229,248,11,12,5,28,6562.0,2752.32,2022-03-01 00:07:08.003602
FLM-North-2,IBJ001,56.4,46.5,39,Mains,56.3,0.0,0.0,232,228,247,11,11,5,27,6295.0,2622.6,2022-03-01 00:07:09.003602
FLM-North-2,IBJ001,56.4,44.6,39,Mains,56.3,0.0,0.0,233,229,247,11,11,5,27,6317.0,2515.44,2022-03-01 00:07:10.003602
FLM-North-2,IBJ001,56.4,43.5,39,Mains,56.3,0.0,0.0,232,229,247,11,11,5,27,6306.0,2453.4,2022-03-01 00:07:11.003602
FLM-North-2,IBJ001,51.0,-76.8,39,Mains,51.0,0.0,0.0,0,0,0,0,0,0,0,3916.8,3916.8,2022-03-01 00:07:12.003602
FLM-North-2,IBJ001,56.4,42.3,38,Mains,56.2,0.0,0.0,218,187,204,11,13,6,30,6053.0,2385.72,2022-03-01 00:07:13.003602
FLM-North-2,IBJ001,56.4,40.5,38,Mains,56.2,0.0,0.0,217,186,203,11,13,6,30,6023.0,2284.2,2022-03-01 00:07:14.003602
FLM-North-2,IBJ001,56.4,38.9,38,Mains,56.2,0.0,0.0,218,187,204,11,13,6,30,6053.0,2193.96,2022-03-01 00:07:15.003602
FLM-North-2,IBJ001,56.4,37.5,38,Mains,56.2,0.0,0.0,221,190,205,11,13,6,30,6131.0,2115.0,2022-03-01 00:07:16.003602
FLM-North-2,IBJ001,56.4,36.9,38,Mains,56.2,0.0,0.0,221,189,206,11,13,6,30,6124.0,2081.16,2022-03-01 00:07:17.003602
FLM-North-2,IBJ001,56.4,36.0,38,Mains,56.2,0.0,0.0,221,192,207,10,12,6,28,5756.0,2030.4,2022-03-01 00:07:18.003602
FLM-North-2,IBJ001,56.4,34.6,38,Mains,56.2,0.0,0.0,221,192,207,10,12,6,28,5756.0,1951.44,2022-03-01 00:07:19.003602
FLM-North-2,IBJ001,56.4,34.0,38,Mains,56.2,0.0,0.0,220,190,205,10,12,6,28,5710.0,1917.6,2022-03-01 00:07:20.003602
FLM-North-2,IBJ001,56.4,33.6,38,Mains,56.2,0.0,0.0,220,191,205,10,12,6,28,5722.0,1895.04,2022-03-01 00:07:21.003602
FLM-North-2,IBJ001,56.4,32.8,37,Mains,56.2,0.0,0.0,219,188,204,11,12,6,29,5889.0,1849.92,2022-03-01 00:07:22.003602
FLM-North-2,IBJ001,56.4,32.4,37,Mains,56.2,0.0,0.0,221,190,207,10,12,6,28,5732.0,1827.36,2022-03-01 00:07:23.003602
FLM-North-2,IBJ001,50.2,-79.8,37,Batt.,50.2,0.0,0.0,0,0,0,0,0,0,0,4005.96,4005.96,2022-03-01 00:07:24.003602
FLM-North-2,IBJ001,50.0,-76.4,37,Batt.,50.0,0.0,0.0,0,0,0,0,0,0,0,3820.0,3820.0,2022-03-01 00:07:25.003602
FLM-North-2,IBJ001,49.9,-81.4,36,Batt.,49.9,0.0,0.0,0,0,0,0,0,0,0,4061.86,4061.86,2022-03-01 00:07:26.003602
FLM-North-2,IBJ001,49.9,-80.5,36,Batt.,49.9,0.0,0.0,0,0,0,0,0,0,0,4016.95,4016.95,2022-03-01 00:07:27.003602
FLM-North-2,IBJ001,49.8,-79.1,35,Batt.,49.8,0.0,0.0,0,0,0,0,0,0,0,3939.18,3939.18,2022-03-01 00:07:28.003602
FLM-North-2,IBJ001,49.8,-78.8,35,Batt.,49.8,0.0,0.0,0,0,0,0,0,0,0,3924.24,3924.24,2022-03-01 00:07:29.003602
FLM-North-2,IBJ001,49.7,-80.1,35,Batt.,49.7,0.0,0.0,0,0,0,0,0,0,0,3980.97,3980.97,2022-03-01 00:07:30.003602
FLM-North-2,IBJ001,49.6,-81.8,35,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,4057.28,4057.28,2022-03-01 00:07:31.003602
FLM-North-2,IBJ001,49.6,-80.7,35,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,4002.72,4002.72,2022-03-01 00:07:32.003602
FLM-North-2,IBJ001,49.6,-78.6,34,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,3898.56,3898.56,2022-03-01 00:07:33.003602
FLM-North-2,IBJ001,49.6,-75.6,34,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,3749.76,3749.76,2022-03-01 00:07:34.003602
FLM-North-2,IBJ001,49.5,-79.2,34,Batt.,49.5,0.0,0.0,0,0,0,0,0,0,0,3920.4,3920.4,2022-03-01 00:07:35.003602
FLM-North-2,IBJ001,49.3,-79.3,34,Batt.,49.3,0.0,0.0,0,0,0,0,0,0,0,3909.49,3909.49,2022-03-01 00:07:36.003602
FLM-North-2,IBJ001,49.3,-78.6,34,Batt.,49.2,0.0,0.0,0,0,0,0,0,0,0,3874.98,3874.98,2022-03-01 00:07:37.003602
FLM-North-2,IBJ001,49.2,-76.4,34,Batt.,49.2,0.0,0.0,0,0,0,0,0,0,0,3758.88,3758.88,2022-03-01 00:07:38.003602
FLM-North-2,IBJ001,49.1,-80.4,34,Batt.,49.1,0.0,0.0,0,0,0,0,0,0,0,3947.64,3947.64,2022-03-01 00:07:39.003602
FLM-North-2,IBJ001,49.1,-75.4,34,Batt.,49.2,0.0,0.0,0,0,0,0,0,0,0,3702.14,3702.14,2022-03-01 00:07:40.003602
FLM-North-2,IBJ001,49.1,-74.2,34,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,3643.22,3643.22,2022-03-01 00:07:41.003602
FLM-North-2,IBJ001,49.1,-74.9,33,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,3677.59,3677.59,2022-03-01 00:07:42.003602
FLM-North-2,IBJ001,49.0,-77.1,33,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,3777.9,3777.9,2022-03-01 00:07:43.003602
FLM-North-2,IBJ001,49.0,-70.4,33,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,3449.6,3449.6,2022-03-01 00:07:44.003602
FLM-North-2,IBJ001,49.0,-72.4,33,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,3547.6,3547.6,2022-03-01 00:07:45.003602
FLM-North-2,IBJ001,48.9,-76.7,33,Batt.,48.9,0.0,0.0,0,0,0,0,0,0,0,3750.63,3750.63,2022-03-01 00:07:46.003602
FLM-North-2,IBJ001,48.9,-75.7,33,Batt.,48.8,0.0,0.0,0,0,0,0,0,0,0,3701.73,3701.73,2022-03-01 00:07:47.003602
FLM-North-2,IBJ001,48.8,-73.6,33,Batt.,48.9,0.0,0.0,0,0,0,0,0,0,0,3591.68,3591.68,2022-03-01 00:07:48.003602
FLM-North-2,IBJ001,48.8,-75.6,33,Batt.,48.8,0.0,0.0,0,0,0,0,0,0,0,3689.28,3689.28,2022-03-01 00:07:49.003602
FLM-North-2,IBJ001,48.7,-73.3,33,Batt.,48.7,0.0,0.0,0,0,0,0,0,0,0,3569.71,3569.71,2022-03-01 00:07:50.003602
FLM-North-2,IBJ001,48.8,-70.3,32,Batt.,48.7,0.0,0.0,0,0,0,0,0,0,0,3430.64,3430.64,2022-03-01 00:07:51.003602
FLM-North-2,IBJ001,48.6,-72.0,32,Batt.,48.6,0.0,0.0,0,0,0,0,0,0,0,3499.2,3499.2,2022-03-01 00:07:52.003602
FLM-North-2,IBJ001,48.6,-72.7,32,Batt.,48.6,0.0,0.0,0,0,0,0,0,0,0,3533.22,3533.22,2022-03-01 00:07:53.003602
FLM-North-2,IBJ001,48.6,-67.6,32,Batt.,48.5,0.0,0.0,0,0,0,0,0,0,0,3285.36,3285.36,2022-03-01 00:07:54.003602
FLM-North-2,IBJ001,48.3,-71.7,32,Batt.,48.3,0.0,0.0,0,0,0,0,0,0,0,3463.11,3463.11,2022-03-01 00:07:55.003602
FLM-North-2,IBJ001,48.0,-67.6,32,Batt.,47.9,0.0,0.0,0,0,0,0,0,0,0,3244.8,3244.8,2022-03-01 00:07:56.003602
FLM-North-2,IBJ001,46.3,-68.9,32,Batt.,46.3,0.0,0.0,230,231,241,0,0,0,0,3190.07,3190.07,2022-03-01 00:07:57.003602
FLM-North-2,IBJ001,55.1,116.5,32,Mains,54.9,0.0,0.0,235,227,253,16,17,8,41,9643.0,6419.15,2022-03-01 00:07:58.003602
FLM-North-2,IBJ001,55.1,117.7,32,Mains,55.0,0.0,0.0,235,228,254,16,17,8,41,9668.0,6485.27,2022-03-01 00:07:59.003602
FLM-North-2,IBJ001,55.3,117.9,32,Mains,55.1,0.0,0.0,235,228,252,16,16,8,40,9424.0,6519.87,2022-03-01 00:08:00.003602
FLM-North-2,IBJ001,55.3,116.7,32,Mains,55.1,0.0,0.0,235,228,252,15,15,7,37,8709.0,6453.51,2022-03-01 00:08:01.003602
FLM-North-2,IBJ001,55.4,117.2,32,Mains,55.2,0.0,0.0,235,228,253,16,17,8,41,9660.0,6492.88,2022-03-01 00:08:02.003602
FLM-North-2,IBJ001,55.6,117.8,33,Mains,55.4,0.0,0.0,234,228,254,16,17,8,41,9652.0,6549.68,2022-03-01 00:08:03.003602
FLM-North-2,IBJ001,55.7,118.2,33,Mains,55.4,0.0,0.0,236,228,254,16,17,8,41,9684.0,6583.74,2022-03-01 00:08:04.003602
FLM-North-2,IBJ001,55.8,117.2,34,Mains,55.7,0.0,0.0,234,229,252,17,17,8,42,9887.0,6539.76,2022-03-01 00:08:05.003602
FLM-North-2,IBJ001,56.0,115.9,34,Mains,55.7,0.0,0.0,235,228,252,16,17,8,41,9652.0,6490.4,2022-03-01 00:08:06.003602
FLM-North-2,IBJ001,56.1,118.4,34,Mains,56.0,0.0,0.0,234,228,253,16,17,8,41,9644.0,6642.24,2022-03-01 00:08:07.003602
FLM-North-2,IBJ001,56.3,118.0,35,Mains,56.1,0.0,0.0,235,227,252,16,17,8,41,9635.0,6643.4,2022-03-01 00:08:08.003602
FLM-North-2,IBJ001,50.6,-58.0,35,Mains,50.6,0.0,0.0,0,0,0,0,0,0,0,2934.8,2934.8,2022-03-01 00:08:09.003602
FLM-North-2,IBJ001,56.3,115.9,35,Mains,56.0,0.0,0.0,235,228,252,16,16,8,40,9424.0,6525.17,2022-03-01 00:08:10.003602
FLM-North-2,IBJ001,56.4,115.9,34,Mains,56.3,0.0,0.0,234,228,251,16,16,8,40,9400.0,6536.76,2022-03-01 00:08:11.003602
FLM-North-2,IBJ001,56.5,109.3,34,Mains,56.3,0.0,0.0,234,229,251,15,16,7,38,8931.0,6175.45,2022-03-01 00:08:12.003602
FLM-North-2,IBJ001,56.5,101.8,34,Mains,56.3,0.0,0.0,233,228,251,14,15,7,36,8439.0,5751.7,2022-03-01 00:08:13.003602
FLM-North-2,IBJ001,56.5,98.0,34,Mains,56.3,0.0,0.0,233,230,250,14,15,7,36,8462.0,5537.0,2022-03-01 00:08:14.003602
FLM-North-2,IBJ001,56.5,92.9,34,Mains,56.3,0.0,0.0,233,229,247,10,11,5,26,6084.0,5248.85,2022-03-01 00:08:15.003602
FLM-North-2,IBJ001,56.5,86.2,34,Mains,56.3,0.0,0.0,234,229,249,13,14,6,33,7742.0,4870.3,2022-03-01 00:08:16.003602
FLM-North-2,IBJ001,56.5,82.4,34,Mains,56.3,0.0,0.0,234,229,249,13,13,6,32,7513.0,4655.6,2022-03-01 00:08:17.003602
FLM-North-2,IBJ001,56.5,77.2,34,Mains,56.3,0.0,0.0,234,228,248,12,12,6,30,7032.0,4361.8,2022-03-01 00:08:18.003602
FLM-North-2,IBJ001,56.5,74.5,34,Mains,56.4,0.0,0.0,234,228,248,12,12,6,30,7032.0,4209.25,2022-03-01 00:08:19.003602
FLM-North-2,IBJ001,56.5,69.8,34,Mains,56.4,0.0,0.0,234,229,248,11,12,6,29,6810.0,3943.7,2022-03-01 00:08:20.003602
FLM-North-2,IBJ001,56.5,65.9,34,Mains,56.4,0.0,0.0,235,229,247,11,11,5,27,6339.0,3723.35,2022-03-01 00:08:21.003602
FLM-North-2,IBJ001,56.5,63.4,34,Mains,56.4,0.0,0.0,233,229,247,11,11,5,27,6317.0,3582.1,2022-03-01 00:08:22.003602
FLM-North-2,IBJ001,56.5,60.3,34,Mains,56.4,0.0,0.0,233,229,247,10,10,5,25,5855.0,3406.95,2022-03-01 00:08:23.003602
FLM-North-2,IBJ001,56.5,56.9,34,Mains,56.4,0.0,0.0,232,229,247,10,10,5,25,5845.0,3214.85,2022-03-01 00:08:24.003602
FLM-North-2,IBJ001,56.5,54.9,33,Mains,56.4,0.0,0.0,233,230,246,10,10,5,25,5860.0,3101.85,2022-03-01 00:08:25.003602
FLM-North-2,IBJ001,56.5,51.8,33,Mains,56.4,0.0,0.0,233,229,246,9,9,5,23,5388.0,2926.7,2022-03-01 00:08:26.003602
FLM-North-2,IBJ001,56.5,49.8,33,Mains,56.4,0.0,0.0,233,230,246,9,9,4,22,5151.0,2813.7,2022-03-01 00:08:27.003602
FLM-North-2,IBJ001,56.5,46.8,33,Mains,56.4,0.0,0.0,233,229,246,9,9,5,23,5388.0,2644.2,2022-03-01 00:08:28.003602
FLM-North-2,IBJ001,56.5,43.6,33,Mains,56.4,0.0,0.0,232,230,245,9,9,4,22,5138.0,2463.4,2022-03-01 00:08:29.003602
FLM-North-2,IBJ001,56.5,41.8,33,Mains,56.4,0.0,0.0,232,229,245,8,8,4,20,4668.0,2361.7,2022-03-01 00:08:30.003602
FLM-North-2,IBJ001,56.4,37.3,33,Mains,56.3,0.0,0.0,232,230,245,8,8,4,20,4676.0,2103.72,2022-03-01 00:08:31.003602
FLM-North-2,IBJ001,56.4,35.0,32,Mains,56.3,0.0,0.0,233,230,245,8,8,4,20,4684.0,1974.0,2022-03-01 00:08:32.003602
FLM-North-2,IBJ001,56.4,34.0,32,Mains,56.3,0.0,0.0,233,230,245,8,8,4,20,4684.0,1917.6,2022-03-01 00:08:33.003602
FLM-North-2,IBJ001,56.4,32.6,32,Mains,56.3,0.0,0.0,233,230,245,8,8,4,20,4684.0,1838.64,2022-03-01 00:08:34.003602
FLM-North-2,IBJ001,56.4,31.2,32,Mains,56.3,0.0,0.0,232,229,244,7,7,4,18,4203.0,1759.68,2022-03-01 00:08:35.003602
FLM-North-2,IBJ001,56.4,30.7,32,Mains,56.3,0.0,0.0,233,231,245,7,7,4,18,4228.0,1731.48,2022-03-01 00:08:36.003602
FLM-North-2,IBJ001,56.4,30.0,32,Mains,56.3,0.0,0.0,232,231,244,7,7,4,18,4217.0,1692.0,2022-03-01 00:08:37.003602
FLM-North-2,IBJ001,56.4,29.3,32,Mains,56.3,0.0,0.0,232,230,245,7,7,3,17,3969.0,1652.52,2022-03-01 00:08:38.003602
FLM-North-2,IBJ001,56.4,29.1,32,Mains,56.3,0.0,0.0,232,229,245,7,7,4,18,4207.0,1641.24,2022-03-01 00:08:39.003602
FLM-North-2,IBJ001,56.4,28.7,31,Mains,56.3,0.0,0.0,232,229,244,7,7,4,18,4203.0,1618.68,2022-03-01 00:08:40.003602
